Player Id,Name,Team,Included in rank?,COV SCHEME,Passing grade,Att
7077,Russell Wilson,Giants,0,Quarters,86.7,18
7077,Russell Wilson,Giants,0,Red Zone,41.7,11
7102,Kirk Cousins,Falcons,1,Bracket,71.9,1
7102,Kirk Cousins,Falcons,1,Cover-0,65.5,12
7102,Kirk Cousins,Falcons,1,Cover-1,62.7,60
7102,Kirk Cousins,Falcons,1,Cover-2,73.9,45
7102,Kirk Cousins,Falcons,1,Cover 2-Man,38.9,12
7102,Kirk Cousins,Falcons,1,Cover-3,83.1,63
7102,Kirk Cousins,Falcons,1,Cover-3 Seam,64.6,30
7102,Kirk Cousins,Falcons,1,Cover-6,51.1,20
7102,Kirk Cousins,Falcons,1,Quarters,83.7,47
7102,Kirk Cousins,Falcons,1,Red Zone,59.2,8
7102,Kirk Cousins,Falcons,1,Unknown,51.1,4
7820,Geno Smith,Raiders,1,Bracket,64.1,8
7820,Geno Smith,Raiders,1,Cover-0,67.6,21
7820,Geno Smith,Raiders,1,Cover-1,65.6,115
7820,Geno Smith,Raiders,1,Cover-1 Double,68.9,3
7820,Geno Smith,Raiders,1,Cover-2,44.2,86
7820,Geno Smith,Raiders,1,Cover 2-Man,71.9,2
7820,Geno Smith,Raiders,1,Cover-3,74.1,128
7820,Geno Smith,Raiders,1,Cover-3 Seam,55.3,30
7820,Geno Smith,Raiders,1,Cover-6,43.3,43
7820,Geno Smith,Raiders,1,Goal Line,47.5,1
7820,Geno Smith,Raiders,1,Miscellaneous,70.7,1
7820,Geno Smith,Raiders,1,Prevent,60,1
7820,Geno Smith,Raiders,1,Quarters,47.9,97
7820,Geno Smith,Raiders,1,Red Zone,61.3,18
7820,Geno Smith,Raiders,1,Unknown,56.6,3
8667,Teddy Bridgewater,Buccaneers,0,Cover-1,50.3,6
8667,Teddy Bridgewater,Buccaneers,0,Cover-2,46.4,1
8667,Teddy Bridgewater,Buccaneers,0,Cover-3,60.4,1
8667,Teddy Bridgewater,Buccaneers,0,Cover-3 Seam,71.2,3
8667,Teddy Bridgewater,Buccaneers,0,Cover-6,51.6,4
8667,Teddy Bridgewater,Buccaneers,0,Quarters,42.3,5
9434,Jameis Winston,Giants,0,Cover-0,57.2,1
9434,Jameis Winston,Giants,0,Cover-1,65.5,30
9434,Jameis Winston,Giants,0,Cover-1 Double,60,1
9434,Jameis Winston,Giants,0,Cover-2,74.5,5
9434,Jameis Winston,Giants,0,Cover 2-Man,55.1,1
9434,Jameis Winston,Giants,0,Cover-3,67,23
9434,Jameis Winston,Giants,0,Cover-3 Seam,71.9,1
9434,Jameis Winston,Giants,0,Cover-6,29.4,5
9434,Jameis Winston,Giants,0,Prevent,60,1
9434,Jameis Winston,Giants,0,Quarters,59.1,7
9434,Jameis Winston,Giants,0,Red Zone,85.7,1
9435,Marcus Mariota,Commanders,1,Bracket,29.3,7
9435,Marcus Mariota,Commanders,1,Cover-0,77.7,20
9435,Marcus Mariota,Commanders,1,Cover-1,48.5,64
9435,Marcus Mariota,Commanders,1,Cover-2,80.1,39
9435,Marcus Mariota,Commanders,1,Cover 2-Man,45.5,3
9435,Marcus Mariota,Commanders,1,Cover-3,66.3,69
9435,Marcus Mariota,Commanders,1,Cover-3 Cloud,60,1
9435,Marcus Mariota,Commanders,1,Cover-3 Seam,84,25
9435,Marcus Mariota,Commanders,1,Cover-6,70.3,10
9435,Marcus Mariota,Commanders,1,Quarters,82.7,41
9435,Marcus Mariota,Commanders,1,Red Zone,76.1,4
9435,Marcus Mariota,Commanders,1,Unknown,56,2
10635,Jared Goff,Lions,1,Bracket,60.1,1
10635,Jared Goff,Lions,1,Cover-0,47.7,42
10635,Jared Goff,Lions,1,Cover-1,86,119
10635,Jared Goff,Lions,1,Cover-1 Double,28.1,8
10635,Jared Goff,Lions,1,Cover-2,60.8,118
10635,Jared Goff,Lions,1,Cover 2-Man,68.9,6
10635,Jared Goff,Lions,1,Cover-3,70.6,157
10635,Jared Goff,Lions,1,Cover-3 Cloud,73.2,3
10635,Jared Goff,Lions,1,Cover-3 Seam,77.4,37
10635,Jared Goff,Lions,1,Cover-6,70.7,48
10635,Jared Goff,Lions,1,Prevent,50,3
10635,Jared Goff,Lions,1,Quarters,82,81
10635,Jared Goff,Lions,1,Red Zone,65.9,23
10635,Jared Goff,Lions,1,Unknown,56.1,2
10636,Carson Wentz,Vikings,1,Bracket,56.1,4
10636,Carson Wentz,Vikings,1,Cover-0,76.1,5
10636,Carson Wentz,Vikings,1,Cover-1,45,43
10636,Carson Wentz,Vikings,1,Cover-2,60.4,24
10636,Carson Wentz,Vikings,1,Cover 2-Man,29,13
10636,Carson Wentz,Vikings,1,Cover-3,62.6,47
10636,Carson Wentz,Vikings,1,Cover-3 Seam,88.4,9
10636,Carson Wentz,Vikings,1,Cover-6,56.1,30
10636,Carson Wentz,Vikings,1,Quarters,39.4,24
10636,Carson Wentz,Vikings,1,Red Zone,50.2,10
10636,Carson Wentz,Vikings,1,Unknown,60,1
10725,Jacoby Brissett,Cardinals,1,Bracket,65.9,5
10725,Jacoby Brissett,Cardinals,1,Cover-0,70.4,10
10725,Jacoby Brissett,Cardinals,1,Cover-1,74.1,87
10725,Jacoby Brissett,Cardinals,1,Cover-1 Double,68.4,11
10725,Jacoby Brissett,Cardinals,1,Cover-2,61.1,61
10725,Jacoby Brissett,Cardinals,1,Cover 2-Man,36.3,6
10725,Jacoby Brissett,Cardinals,1,Cover-3,61.2,145
10725,Jacoby Brissett,Cardinals,1,Cover-3 Seam,58.3,52
10725,Jacoby Brissett,Cardinals,1,Cover-6,60.9,55
10725,Jacoby Brissett,Cardinals,1,Goal Line,72.7,4
10725,Jacoby Brissett,Cardinals,1,Prevent,59.7,1
10725,Jacoby Brissett,Cardinals,1,Quarters,71.4,123
10725,Jacoby Brissett,Cardinals,1,Red Zone,57.6,20
10725,Jacoby Brissett,Cardinals,1,Unknown,60,1
10769,Dak Prescott,Cowboys,1,Bracket,69.1,19
10769,Dak Prescott,Cowboys,1,Cover-0,62.6,36
10769,Dak Prescott,Cowboys,1,Cover-1,88.6,110
10769,Dak Prescott,Cowboys,1,Cover-1 Double,52.2,4
10769,Dak Prescott,Cowboys,1,Cover-2,80.8,110
10769,Dak Prescott,Cowboys,1,Cover 2-Man,74.6,28
10769,Dak Prescott,Cowboys,1,Cover-3,85.8,131
10769,Dak Prescott,Cowboys,1,Cover-3 Cloud,87.3,1
10769,Dak Prescott,Cowboys,1,Cover-3 Seam,75.6,43
10769,Dak Prescott,Cowboys,1,Cover-6,67,96
10769,Dak Prescott,Cowboys,1,Goal Line,,1
10769,Dak Prescott,Cowboys,1,Quarters,71.2,96
10769,Dak Prescott,Cowboys,1,Red Zone,36.7,34
10769,Dak Prescott,Cowboys,1,Unknown,53.2,3
10835,Brandon Allen,Titans,0,Cover-0,52.3,2
10835,Brandon Allen,Titans,0,Cover-1,72.4,5
10835,Brandon Allen,Titans,0,Cover-2,63,3
10835,Brandon Allen,Titans,0,Cover-3,66.7,9
10835,Brandon Allen,Titans,0,Cover-3 Cloud,60,1
10835,Brandon Allen,Titans,0,Cover-6,52.1,5
10835,Brandon Allen,Titans,0,Quarters,19.6,7
11757,Mitch Trubisky,Bills,0,Cover-0,43.3,3
11757,Mitch Trubisky,Bills,0,Cover-1,86.7,10
11757,Mitch Trubisky,Bills,0,Cover-2,73.1,7
11757,Mitch Trubisky,Bills,0,Cover-3,79.8,15
11757,Mitch Trubisky,Bills,0,Cover-3 Cloud,53.8,1
11757,Mitch Trubisky,Bills,0,Cover-3 Seam,60.4,1
11757,Mitch Trubisky,Bills,0,Quarters,55.1,1
11757,Mitch Trubisky,Bills,0,Red Zone,58.3,1
11765,Patrick Mahomes,Chiefs,1,Bracket,52.3,7
11765,Patrick Mahomes,Chiefs,1,Cover-0,67.6,17
11765,Patrick Mahomes,Chiefs,1,Cover-1,52.7,164
11765,Patrick Mahomes,Chiefs,1,Cover-1 Double,71.6,3
11765,Patrick Mahomes,Chiefs,1,Cover-2,93.4,40
11765,Patrick Mahomes,Chiefs,1,Cover 2-Man,51,9
11765,Patrick Mahomes,Chiefs,1,Cover-3,65.7,142
11765,Patrick Mahomes,Chiefs,1,Cover-3 Cloud,70.7,1
11765,Patrick Mahomes,Chiefs,1,Cover-3 Seam,73.3,33
11765,Patrick Mahomes,Chiefs,1,Cover-6,82.5,69
11765,Patrick Mahomes,Chiefs,1,Prevent,54.8,4
11765,Patrick Mahomes,Chiefs,1,Quarters,56.9,108
11765,Patrick Mahomes,Chiefs,1,Red Zone,73.2,37
11765,Patrick Mahomes,Chiefs,1,Unknown,56.1,2
11890,Joshua Dobbs,Patriots,0,Cover-0,51.7,1
11890,Joshua Dobbs,Patriots,0,Cover-1,72.9,2
11890,Joshua Dobbs,Patriots,0,Cover-2,60.4,2
11890,Joshua Dobbs,Patriots,0,Cover-3,72.5,6
11890,Joshua Dobbs,Patriots,0,Cover-6,50.4,1
12282,Nick Mullens,Jaguars,0,Cover-0,60.4,1
12282,Nick Mullens,Jaguars,0,Cover-1,70.4,1
12282,Nick Mullens,Jaguars,0,Cover-2,60.4,1
12324,Cooper Rush,Ravens,0,Cover-0,60.4,1
12324,Cooper Rush,Ravens,0,Cover-1,85.2,7
12324,Cooper Rush,Ravens,0,Cover-2,55,8
12324,Cooper Rush,Ravens,0,Cover 2-Man,60.4,1
12324,Cooper Rush,Ravens,0,Cover-3,38.3,15
12324,Cooper Rush,Ravens,0,Cover-3 Seam,55,7
12324,Cooper Rush,Ravens,0,Cover-6,69.5,5
12324,Cooper Rush,Ravens,0,Goal Line,60,1
12324,Cooper Rush,Ravens,0,Quarters,68.9,12
12659,Shane Buechele,Chiefs,0,Cover-1,47,4
12659,Shane Buechele,Chiefs,0,Cover-2,34.9,5
12659,Shane Buechele,Chiefs,0,Cover-3,60.3,4
12659,Shane Buechele,Chiefs,0,Cover-3 Seam,60,1
12659,Shane Buechele,Chiefs,0,Cover-6,93.4,2
12659,Shane Buechele,Chiefs,0,Prevent,53.9,2
12659,Shane Buechele,Chiefs,0,Quarters,49.3,2
13725,Jarrett Stidham,Broncos,0,Cover-0,55.2,4
13725,Jarrett Stidham,Broncos,0,Cover-1,24,9
13725,Jarrett Stidham,Broncos,0,Cover-2,54.2,9
13725,Jarrett Stidham,Broncos,0,Cover 2-Man,59,3
13725,Jarrett Stidham,Broncos,0,Cover-3,50.3,4
13725,Jarrett Stidham,Broncos,0,Cover-3 Cloud,60,1
13725,Jarrett Stidham,Broncos,0,Cover-6,76.4,1
13725,Jarrett Stidham,Broncos,0,Quarters,90.6,5
13725,Jarrett Stidham,Broncos,0,Red Zone,71.6,1
26152,Kyle Allen,Lions,0,Cover-1,60.1,1
26152,Kyle Allen,Lions,0,Cover-6,71.9,1
28022,Joe Burrow,Bengals,1,Bracket,71.4,9
28022,Joe Burrow,Bengals,1,Cover-0,68.5,9
28022,Joe Burrow,Bengals,1,Cover-1,90.1,49
28022,Joe Burrow,Bengals,1,Cover-1 Double,60.4,2
28022,Joe Burrow,Bengals,1,Cover-2,67.8,68
28022,Joe Burrow,Bengals,1,Cover 2-Man,91.5,7
28022,Joe Burrow,Bengals,1,Cover-3,91.4,74
28022,Joe Burrow,Bengals,1,Cover-3 Cloud,27.3,2
28022,Joe Burrow,Bengals,1,Cover-3 Seam,84.8,13
28022,Joe Burrow,Bengals,1,Cover-6,68.8,38
28022,Joe Burrow,Bengals,1,Goal Line,68.2,2
28022,Joe Burrow,Bengals,1,Prevent,60,1
28022,Joe Burrow,Bengals,1,Quarters,77.2,22
28022,Joe Burrow,Bengals,1,Red Zone,78.8,7
28237,Justin Herbert,Chargers,1,Bracket,29.9,17
28237,Justin Herbert,Chargers,1,Cover-0,48.9,31
28237,Justin Herbert,Chargers,1,Cover-1,74.8,168
28237,Justin Herbert,Chargers,1,Cover-1 Double,49.4,2
28237,Justin Herbert,Chargers,1,Cover-2,91,87
28237,Justin Herbert,Chargers,1,Cover 2-Man,76.2,4
28237,Justin Herbert,Chargers,1,Cover-3,59.8,150
28237,Justin Herbert,Chargers,1,Cover-3 Cloud,40.7,2
28237,Justin Herbert,Chargers,1,Cover-3 Seam,77.5,41
28237,Justin Herbert,Chargers,1,Cover-6,53.6,66
28237,Justin Herbert,Chargers,1,Goal Line,72.2,1
28237,Justin Herbert,Chargers,1,Prevent,46.7,3
28237,Justin Herbert,Chargers,1,Quarters,81.2,95
28237,Justin Herbert,Chargers,1,Red Zone,44.4,24
29048,Sam Darnold,Seahawks,1,Bracket,65.2,13
29048,Sam Darnold,Seahawks,1,Cover-0,73.6,23
29048,Sam Darnold,Seahawks,1,Cover-1,87.5,95
29048,Sam Darnold,Seahawks,1,Cover-1 Double,55.4,15
29048,Sam Darnold,Seahawks,1,Cover-2,59.2,74
